   9.9999981264826440E-002  -4.9499994418411671E-005   4.9999998509883872E-006
  0.19999986352968127       -1.9799992817365577E-004   1.9999999403953549E-005
  0.29999954779469190       -4.4549965276581311E-004   4.4999998658895482E-005
  0.39999893506018375       -7.9199892069518332E-004   7.9999997615814194E-005
  0.49999792632677914       -1.2374973854625327E-003   1.2499999627470969E-004
  0.59999642259549657       -1.7819946015694399E-003   1.7999999463558195E-004
  0.69999432486784940       -2.4254900245187427E-003   2.4499999269843097E-004
  0.79999153414594504       -3.1679830108150811E-003   3.1999999046325678E-004
  0.89998795143258381       -4.0094728179655417E-003   4.0499998793005934E-004
  0.99998347773135809       -4.9499586044804006E-003   4.9999998509883865E-004
   1.0999780140467514       -5.9894394298739629E-003   6.0499998196959478E-004
   1.1999714613842369       -7.1279142546655056E-003   7.1999997854232771E-004
   1.2999637207503771       -8.3653819403803151E-003   8.4499997481703734E-004
   1.3999546931529221       -9.7018412495508289E-003   9.7999997079372390E-004
   1.4999442796009093       -1.1137290845717868E-002   1.1249999664723872E-003
   1.5999323811047619       -1.2671729293431978E-002   1.2799999618530271E-003
   1.6999188986763880       -1.4305155058254861E-002   1.4449999569356438E-003
   1.7999037333292798       -1.6037566506760914E-002   1.6199999517202373E-003
   1.8998867860786122       -1.7868961906538857E-002   1.8049999462068076E-003
   1.9998679579413421       -1.9799339426193469E-002   1.9999999403953546E-003
   2.0998471499363074       -2.1828697135347422E-002   2.2049999342858783E-003
   2.1998242630843259       -2.3957033004643205E-002   2.4199999278783791E-003
   2.2997991984082939       -2.6184344905745161E-002   2.6449999211728566E-003
   2.3997718569332855       -2.8510630611341604E-002   2.8799999141693108E-003
   2.4997421396866524       -3.0935887795147058E-002   3.1249999068677418E-003
   2.5997099476981211       -3.3460114031904582E-002   3.3799998992681494E-003
   2.6996751819998934       -3.6083306797388179E-002   3.6449998913705341E-003
   2.7996377436267448       -3.8805463468405348E-002   3.9199998831748956E-003
   2.8995975336161228       -4.1626581322799679E-002   4.2049998746812338E-003
   2.9995544530082476       -4.4546657539453596E-002   4.4999998658895486E-003
   3.0995084028462094       -4.7565689198291176E-002   4.8049998567998402E-003
   3.1994592841760681       -5.0683673280281054E-002   5.1199998474121084E-003
   3.2994069980469516       -5.3900606667439448E-002   5.4449998377263534E-003
   3.3993514455111562       -5.7216486142833291E-002   5.7799998277425751E-003
   3.4992925276242435       -6.0631308390583435E-002   6.1249998174607734E-003
   3.5992301454451416       -6.4145069995867970E-002   6.4799998068809494E-003
   3.6991642000362424       -6.7757767444925635E-002   6.8449997960031020E-003
   3.7990945924635002       -7.1469397125059328E-002   7.2199997848272314E-003
   3.8990212237965332       -7.5279955324639741E-002   7.6049997733533374E-003
   3.9989439951087191       -7.9189438233109047E-002   7.9999997615814201E-003
   4.0988628074772961       -8.3197841940984715E-002   8.4049997495114787E-003
   4.1987775619834622       -8.7305162439863443E-002   8.8199997371435149E-003
   4.2986881597124720       -9.1511395622425121E-002   9.2449997244775286E-003
   4.3985945017537373       -9.5816537282436998E-002   9.6799997115135181E-003
   4.4984964892009263      -0.10022058311475782        1.0124999698251485E-002
   4.5983940231520606      -0.10472352871534220        1.0579999684691428E-002
   4.6982870047096164      -0.10932536958124497        1.1044999670833349E-002
   4.7981753349806215      -0.11402610111062572        1.1519999656677245E-002
   4.8980589150767555      -0.11882571860275339        1.2004999642223119E-002
   4.9979376461144476      -0.12372421725801094        1.2499999627470969E-002
   5.0978114292149765      -0.12872159217790022        1.3004999612420796E-002
   5.1976801655045692      -0.13381783836504679        1.3519999597072599E-002
   5.2975437561144991      -0.13901295072320496        1.4044999581426380E-002
   5.3974021021811849      -0.14430692405726289        1.4579999565482137E-002
   5.4972551048462899      -0.14969975307324776        1.5124999549239871E-002
   5.5971026652568217      -0.15519143237833108        1.5679999532699582E-002
   5.6969446845652287      -0.16078195648083407        1.6244999515861270E-002
   5.7967810639295019      -0.16647131979023322        1.6819999498724935E-002
   5.8966117045132718      -0.17225951661716574        1.7404999481290578E-002
   5.9964365074859067      -0.17814654117343540        1.7999999463558194E-002
   6.0962553740226140      -0.18413238757201819        1.8604999445527789E-002
   6.1960682053045364      -0.19021704982706833        1.9219999427199361E-002
   6.2958749025188530      -0.19640052185392415        1.9844999408572910E-002
   6.3956753668588755      -0.20268279746911422        2.0479999389648434E-002
   6.4954694995241491      -0.20906387039036356        2.1124999370425935E-002
   6.5952572017205506      -0.21554373423659987        2.1779999350905414E-002
   6.6950383746603883      -0.22212238252795993        2.2444999331086870E-002
   6.7948129195624984      -0.22879980868579611        2.3119999310970304E-002
   6.8945807376523458      -0.23557600603268292        2.3804999290555712E-002
   6.9943417301621214      -0.24245096779242364        2.4499999269843097E-002
   7.0940957983308435      -0.24942468709005722        2.5204999248832460E-002
   7.1938428434044530      -0.25649715695186504        2.5919999227523801E-002
   7.2935827666359145      -0.26366837030537793        2.6644999205917116E-002
   7.3933154692853140      -0.27093831997938322        2.7379999184012408E-002
   7.4930408526199583      -0.27830699870393200        2.8124999161809678E-002
   7.5927588179144747      -0.28577439911034619        2.8879999139308925E-002
   7.6924692664509067      -0.29334051373122616        2.9644999116510147E-002
   7.7921720995188162      -0.30100533500045806        3.0419999093413346E-002
   7.8918672184153795      -0.30876885525322134        3.1204999070018523E-002
   7.9915545244454869      -0.31663106672599656        3.1999999046325674E-002
   8.0912339189218425      -0.32459196155657294        3.2804999022334802E-002
   8.1909053031650618      -0.33265153178405649        3.3619998998045908E-002
   8.2905685785037679      -0.34080976934887774        3.4444998973458991E-002
